favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3,Twitter for Android,"@GerhardM_com   Perhaps, but the Country is in really big trouble!  I do love real estate though (and am seriously good at it).",GerhardM_com,False,Wed Apr 24 02:47:35 +0000 2013,6,326890134249283584
14,Twitter for Android,"""@RogerLMenard: @realDonaldTrump Mr. Trump please keep up the great work on all fronts...Your an inspiration to everyone."" Thank you!",,False,Thu Apr 18 01:11:48 +0000 2013,22,324691698737369090
0,Twitter Web Client,@HRdiva_NY Thanks.,,False,Fri Apr 26 20:38:20 +0000 2013,1,327884369329000448
1,Twitter for Android,"@jon_fullerton   No, the Chinese will make them!",Jon_NoHF,False,Wed Apr 24 00:22:46 +0000 2013,0,326853687857250305
84808,Media Studio,WE WILL PROTECT OUR SOUTHERN BORDER! https://t.co/Z7fqQKcnez,,False,Tue Apr 03 19:59:40 +0000 2018,21364,981259962717388801
188,Twitter for Android,"Can you imagine the Boston killer being lovingly tended to in a hospital room right next to his victims who lost their arms, legs and worse!",,False,Sun Apr 21 15:38:07 +0000 2013,531,325996880779698177
40,Twitter Web Client,The purpose of China’s massive military buildup on the Nork’s border is to intimidate us. China attacked us during the Korean War.,,False,Wed Apr 03 19:09:05 +0000 2013,113,319526989201555457
4,Twitter Web Client,@RamboFo  Thanks.,,False,Mon Apr 22 16:06:44 +0000 2013,4,326366468923092992
175,Twitter for Android,You must be kidding-zero chance he is innocent!,,False,Sat Apr 20 00:35:59 +0000 2013,257,325407463799140353
94,Twitter Web Client,"The @FBIPressOffice, police &amp; others are doing an amazing job. How genius was it putting together that tape?",,False,Fri Apr 19 15:26:52 +0000 2013,178,325269270902759427
30,Twitter for Android,"Starting next week, and by popular demand (plus good ratings) NBC will broadcast only two hour episodes of Celebrity Apprentice at 9 P.M.",,False,Sun Apr 07 12:35:20 +0000 2013,36,320877452631085056
5,Twitter for Android,"""@Buford330Leon: @realDonaldTrump @craigdevlin @11sheila11 Jon Stewart is not a match, Go Mr Trump.""  Thanks, I will.",,False,Wed Apr 24 08:28:09 +0000 2013,7,326975838698471424
23,Twitter Web Client,It appears that @THEGaryBusey is entranced with @MELANIATRUMP- and rightly so! #CelebApprentice,,False,Mon Apr 08 02:10:25 +0000 2013,36,321082574028021760
1,Twitter for Android,@DanielRobinsMD.   @Lawrence is a very dumb guy who just doesn't know it-his show is a critical and ratings disaster!,DanielRobinsMD,False,Tue Apr 30 00:06:55 +0000 2013,2,329024027911925761
170,Twitter for Android,"""@Doctor_Trey: @realDonaldTrump I say if Obama is so set on universal background checks, we run a background check on him."" Very interesting",,False,Mon Apr 22 10:55:34 +0000 2013,249,326288159816183808
0,Twitter for Android,@maggieaveu_a  Thanks and say hi to your son!,maggieaveu_a,False,Thu Apr 11 05:51:57 +0000 2013,0,322225486648446977
49,Twitter for Android,Dennis Rodman is a project manager tonight on Celebrity Apprentice - watch Dennis in full action!,,False,Sun Apr 07 20:44:24 +0000 2013,77,321000527188066304
10,Twitter for Android,"""@kwindlan32: Are we going to hear more buseyisms tonight on @CelebApprentice, @realDonaldTrump ?""  Yes, big time!",,False,Sun Apr 28 23:38:36 +0000 2013,15,328654513273729024
99889,Twitter for iPhone,"Thank you to Rasmussen for the honest polling. Just hit 50%, which is higher than Cheatin’ Obama at the same time in his Administration.",,False,Tue Apr 03 11:08:51 +0000 2018,22528,981126375716409344
13,Twitter Web Client,.@alexsalmond @pressjournal  RT @rdowns @realdonaldtrump Margaret Thatcher NEVER would have allowed those wind mill monstrosities.,,False,Thu Apr 11 17:02:42 +0000 2013,35,322394287939657728
28,Twitter for Android,@HelmJoshua   Wind turbines will quadruple your electric bills and destroy the value of your home. Lot's of chicken soup however-bird kill.,HelmJoshua,False,Wed Apr 24 00:32:05 +0000 2013,37,326856030589956096
18,Instagram,Another one of me on stage. #WWEHOF http://t.co/fBxho8MWgh,,False,Wed Apr 10 02:33:25 +0000 2013,21,321813137886171138
28,Twitter Web Client,Product integration is very important. #CelebApprentice,,False,Mon Apr 15 02:42:06 +0000 2013,39,323627262928896002
70,Twitter for Android,"""@GiovaChris: ""@SammartinoBruno: @realDonaldTrump and I backstage at WWE Hall of Fame. A great man and good friend. http://t.co/8FMQzJbwZQ""""",,False,Sun Apr 07 11:38:15 +0000 2013,39,320863085466353664
50025,Twitter for iPhone,Thank you @WVGovernor Jim Justice. It was my great honor to be with the amazing people of West Virginia today! #MAGA https://t.co/IwPuQNadMM,,False,Thu Apr 05 20:28:44 +0000 2018,10555,981992052786425856
15,Twitter Web Client,"In case you missed it, my @gretawire interview on Obama's IRA rate cut hurting savings &amp; economic growth http://t.co/Fmd9eFt606",,False,Mon Apr 15 18:06:40 +0000 2013,16,323859937392480256
97069,Twitter for iPhone,“BET founder: Trump's economy is bringing black workers back into the labor force” https://t.co/TtMDfi4bv0,,False,Fri Apr 06 20:23:58 +0000 2018,29492,982353242196766720
16,Twitter for Android,"""@GauravK725: @ForQ2 @realDonaldTrump look at the facts..those millions were made into billions by Mr. Trump. And its still growing!"" TRUE!",,False,Sat Apr 27 04:32:30 +0000 2013,29,328003700591304705
50,Twitter Web Client,Here I am with @trishstratuscom #WWEHOF http://t.co/eRU4iewrxM,,False,Wed Apr 10 02:47:34 +0000 2013,60,321816696828616706
6,Twitter for Android,"""@lucysmommichele: @realDonaldTrump Gary Busey cracks me up! He definitely has a different outlook on life! Thanks for The Apprentice!"" Nice",,False,Sat Apr 27 10:59:07 +0000 2013,12,328100994938437635
329,Twitter Web Client,It’s freezing in New York—where the hell is global warming?,,False,Tue Apr 23 19:37:05 +0000 2013,531,326781792340299776
0,Twitter Web Client,@trentnanny09 Thanks Traci. Hi to your son.,trentnanny09,False,Fri Apr 05 20:13:35 +0000 2013,2,320267997077983235
5,Twitter for Android,"""@Scooter41471: @realDonaldTrump congrats on the run with the show, been a staple for years on NBC"" Thanks Scott!",,False,Wed Apr 10 01:01:11 +0000 2013,9,321789925479555072
25,Twitter for Android,Jobs report is really bad - beyond the worst projections.A bad day on Wall Street!,,False,Fri Apr 05 13:42:06 +0000 2013,121,320169479030071296
5,Twitter for Android,"""@leebestt: @realDonaldTrump His opponent should not agree to any debates as I am sure he is a master.""  Re me?  Thanks!",,False,Wed Apr 17 12:07:41 +0000 2013,3,324494370806063106
21,Twitter Web Client,"I have a gift for my loyal viewers of All-Star @ApprenticeNBC, Mrs. @MELANIATRUMP debut on this week’s episode http://t.co/Edhyw5oupw",,False,Thu Apr 04 18:08:15 +0000 2013,22,319874066746073088
335,Twitter Web Client,“Sometimes people spend too much time focusing on problems instead of focusing on opportunities.” – Think Like A Champion,,False,Thu Apr 18 19:37:26 +0000 2013,853,324969942334189569
18,Twitter for Android,"""@PashaRozay: Ivanka Trump is the best thing @realDonaldTrump ever created. #celebrityapprentice #theapprentice",,False,Mon Apr 15 09:33:39 +0000 2013,22,323730832776896512
20,Twitter for Android,"Marble mouth @tombrokaw asks ""why do we think to have a successful eveving you have to have Donald Trump as your guest of honor?"" BORING TOM",,False,Sat Apr 27 11:28:27 +0000 2013,33,328108375487430656
8,Twitter Web Client,.@VattenfallGroup  had no answers at demonstration last night. It’s a failing company. Aberdeen windmills will destroy it.,,False,Wed Apr 24 20:17:11 +0000 2013,9,327154271822946305
32,Twitter Web Client,.@nbc has increased @ApprenticeNBC to 2 hours until the end of the season--full 2 hour episodes starting at 9 PM EST,,False,Fri Apr 12 17:49:27 +0000 2013,30,322768440622477312
53,Twitter Web Client,.@michellemalkin &amp; @BuzzFeedAndrew: “Vaccine court awards millions to two autistic children damaged by vaccine” http://t.co/E7B0kydeXl,,False,Mon Apr 01 20:23:14 +0000 2013,109,318820873115148288
107750,Twitter for iPhone,We are sealing up our Southern Border. The people of our great country want Safety and Security. The Dems have been a disaster on this very important issue!,,False,Sat Apr 07 18:11:15 +0000 2018,24964,982682227581636608
0,Twitter Web Client,@sonoman24 @stephenbaldwin @ApprenticeNBC  I was not thrilled but left them in because the show is real.,sonoman24,False,Tue Apr 16 15:00:48 +0000 2013,1,324175551109689344
2,Twitter for Android,"@bitchforshort  Victim never died so they would not have been given death penalty-but did you see what these ""innocent"" boys were doing?",kelseydolly,False,Wed Apr 24 07:24:20 +0000 2013,6,326959778163224577
0,Twitter Web Client,@ckmagic32  Thanks Mark.,ckmagic32,False,Fri Apr 05 20:30:55 +0000 2013,0,320272357916819456
5,Twitter for Android,"""@justivanjames: The only person I enjoy following is @realDonaldTrump""  Thanks!",,False,Mon Apr 01 02:20:34 +0000 2013,7,318548410917601280
2,Twitter Web Client,@SyxxPac1980 @cherish_how  Thanks.,SyxxPac1980,False,Thu Apr 11 16:27:59 +0000 2013,2,322385552177508352
17,Twitter for Android,"""@thisiscen: If you're not following @realDonaldTrump on Twitter, you are missing out on GREATNESS. Do it."" Thank you!",,False,Fri Apr 05 11:28:10 +0000 2013,23,320135770386096130
0,Twitter Web Client,@JimDaniell30809 @DaveCentrist True!,JimDaniell30809,False,Fri Apr 26 20:42:39 +0000 2013,6,327885455725056000
1,Twitter Web Client,@AhmedMallick2 @WWE  Thanks.,iAhmedMallick,False,Thu Apr 11 21:06:18 +0000 2013,2,322455593015201793
47,Twitter for iPhone,"Wow, I just found out that in a major poll of its readers the @NewYorkObserver  voted me #1 on the ""power 100"" list in NY......",,False,Wed May 01 17:29:19 +0000 2013,48,329648742552727552
322,Twitter Web Client,"Don't negate your own power. Whatever you've been dealt, know you can deal with it. Fear is the opposite of faith.",,False,Mon Apr 08 20:22:37 +0000 2013,642,321357434771886082
45,Twitter Web Client,"#TBT @DonaldJTrumpJr, @IvankaTrump, @EricTrump, and I 20 years ago- http://t.co/iQuwB3mFGo",,False,Thu Apr 11 18:49:17 +0000 2013,31,322421108693426176
41,Twitter for Android,"Getting back to the nicer and more normal parts of life, Celebrity Apprentice is great tonight on NBC at 9. It will be a full two hour show!",,False,Sun Apr 21 14:35:15 +0000 2013,50,325981060104077313
125,Twitter for Android,"""@JoeTran19: @realDonaldTrump how do u feel about Marco Rubio?""  Drinks too much water!",,False,Sat Apr 20 13:41:24 +0000 2013,118,325605118970040320
249,Twitter Web Client,"“Winning is the most important thing in my life, after breathing. Breathing first, winning next.” - 
    
George Steinbrenner",,False,Mon Apr 01 16:28:15 +0000 2013,585,318761740315815937
29,Twitter Web Client,"""One hit wonder @DannyZuker"", I notice you are not disputing all of the failures that I said you had. Let's talk about it!",,False,Mon Apr 29 20:15:20 +0000 2013,36,328965748145942528
132869,Twitter for iPhone,Border Patrol Agents are not allowed to properly do their job at the Border because of ridiculous liberal (Democrat) laws like Catch &amp; Release. Getting more dangerous. “Caravans” coming. Republicans must go to Nuclear Option to pass tough laws NOW. NO MORE DACA DEAL!,,False,Sun Apr 01 13:56:34 +0000 2018,37551,980443810529533952
11,Twitter for Android,"""@Ilovethejays: @realDonaldTrump I'm finally all caught up w #celebapprentice #loveitloveit""  Great!",,False,Wed Apr 24 08:22:54 +0000 2013,8,326974519338209281
27,Twitter for Android,"My ties and shirts are doing very big numbers @Macy's, beyond my wildest thoughts! Thanks @GoAngelo and the rest of the losers for mentions!",,False,Mon Apr 22 06:51:08 +0000 2013,42,326226646245986304
23,Twitter for Android,"""@PattyMSink: @realDonaldTrump Please, please, please consider running in the 2016 Presidential election. We need business savvy (you)Thanks",,False,Sun Apr 14 20:39:16 +0000 2013,28,323535953429934083
6,Twitter for Android,"""@peterjsteele: @realDonaldTrump Love to hear your thoughts on idiot Alex Rodriguez. I hope he gets run out of New York."" He will be!",,False,Sun Apr 14 22:05:51 +0000 2013,18,323557742407200768
10,Twitter for Android,"""@blakeamorrow: @realDonaldTrump ha! Cuban got lucky. Trump is a genius. Hope to see you at the top one day sir.""  Great, hopefully soon!",,False,Wed Apr 17 23:39:09 +0000 2013,13,324668383306080256
4,Twitter for Android,"""@coolboybrand: @realDonaldTrump they were ""wildin"", they were creating a nuisance..and they were viciously attacking and robbing people?",,False,Wed Apr 24 09:13:16 +0000 2013,8,326987194126450688
11,Twitter Web Client,This assignment has stretched not just the imaginations but the patience quotas of @lisarinna and @pennjillette. #CelebApprentice,,False,Mon Apr 22 01:45:43 +0000 2013,25,326149787953012737
13,Twitter Web Client,The entire village of Blackdog in Scotland protested to the Council last night about the ugly windmills. @AlexSalmond @pressjournal,,False,Wed Apr 24 20:13:18 +0000 2013,24,327153295028260864
11,Twitter for Android,"""@NNNmrk: @realDonaldTrump You need to write another Time to Get Tough Book. It'll be another new york times best seller."" GOOD IDEA!",,False,Tue Apr 30 00:29:40 +0000 2013,15,329029749525606400
5,Twitter for Android,"""@philip711: @realDonaldTrump I think when you go on the @sternshow those are the best interviews""  Howard and I have fun!",,False,Sun Apr 14 11:59:40 +0000 2013,8,323405190277496832
43,Twitter Web Client,The Yuan hit another record high against the Dollar. China is laughing at our expense.,,False,Tue Apr 02 19:49:33 +0000 2013,131,319174786548908032
14,Twitter for Android,"""@royroper: @realDonaldTrump we need to get the unemployed back to work.""  That is a big part of the answer!",,False,Wed May 01 00:17:10 +0000 2013,41,329388993089257474
73,Twitter for Android,"Yea, NBC has increased all remaining Celebrity Apprentice episodes to two hours starting at 9 P.M. on Sunday!  Amazing show.",,False,Tue Apr 09 23:19:01 +0000 2013,79,321764212923846656
0,Twitter Web Client,@adamjackson73  Yes.,adamjackson73,False,Tue Apr 16 18:26:43 +0000 2013,0,324227370309517312
26,Twitter for Android,"""@ericjedelstein: @JoshBraaten @realdonaldtrump Unfollowing him felt great. You will be back-you can't help yourself!",,False,Sat Apr 20 05:23:06 +0000 2013,20,325479719090917378
109737,Twitter for iPhone,"The Syrian raid was so perfectly carried out, with such precision, that the only way the Fake News Media could demean was by my use of the term “Mission Accomplished.” I knew they would seize on this but felt it is such a great Military term, it should be brought back. Use often!",,False,Sun Apr 15 12:19:42 +0000 2018,23316,985492862958698497
2,Twitter for Android,"""@PrinceWatercres: @VinceMcMahon inducts @realDonaldTrump, huh? Can't picture anyone else doing this. #WWEHOF""",,False,Wed Apr 10 03:04:11 +0000 2013,7,321820878813941761
82,Twitter Web Client,I look forward to Saturday night and being inducted into the @WWE Hall of Fame.,,False,Tue Apr 02 20:01:55 +0000 2013,167,319177895966806017
1191,Twitter Web Client,"Pervert Alert! Serial sexter @anthonyweiner has promised to use twitter as a “tool.” Parents,make sure your children have him blocked.",,False,Thu Apr 25 17:40:16 +0000 2013,1032,327477169917923328
69,Twitter for Android,"""@Arseburgers: @realDonaldTrump @itsHODAIFA When you die the world will be better""  Very nice - you sound like a really wonderful person!",,False,Thu Apr 18 00:28:02 +0000 2013,45,324680688064397312
13,Twitter for Android,"""@aakash4cesc: @realDonaldTrump will never forget the way u shaved vince's head and money fall !! U deserved to be in WWE HOF""  Thanks!",,False,Wed Apr 10 08:50:32 +0000 2013,17,321908040234323968
12,Twitter for Android,"""@mlnluis: @THEGaryBusey @realDonaldTrump gary your the only reason we watch celebrity apprentice. Your GREAT!!!""  So are you!",,False,Mon Apr 29 00:49:25 +0000 2013,7,328672334292606976
1,Twitter Web Client,"@terryvanburen @TheRealMarilu @ApprenticeNBC .@TheRealMarilu 
will be happy--she's also a great person.",terryvanburen,False,Tue Apr 16 15:09:42 +0000 2013,1,324177788305301505
8,Twitter for Android,"""@luwfcrule: @realDonaldTrump When will Apprentice USA be back on UK TV? jealous of not being able to watch it like you are in the USA. SOON",,False,Sun Apr 07 12:50:28 +0000 2013,9,320881258144096256
86811,Twitter for iPhone,"The Fake News Networks, those that knowingly have a sick and biased AGENDA, are worried about the competition and quality of Sinclair Broadcast. The “Fakers” at CNN, NBC, ABC &amp; CBS have done so much dishonest reporting that they should only be allowed to get awards for fiction!",,False,Tue Apr 03 10:34:18 +0000 2018,21420,981117684489379840
0,Twitter Web Client,@GauravK725  Great!,,False,Wed Apr 17 19:26:07 +0000 2013,0,324604705437261824
143,Twitter Web Client,Often times being ‘innovative’ is simply putting together pre-existing elements into something new. Be resourceful &amp; expect success.,,False,Fri Apr 26 19:14:32 +0000 2013,298,327863281152819201
